year,state,dtype,mrate,legal,pop,beertax
1971,9,MVA,43.796783,0.0,150696,0.19912384
1971,9,suicide,5.308701,0.0,150696,0.19912384
1971,9,homicide,5.9722886,0.0,150696,0.19912384
1971,9,other external,13.271752,0.0,150696,0.19912384
1971,9,internal,31.188618,0.0,150696,0.19912384
1972,9,all,71.59386,0.25205478,156438,0.19293101
1972,9,MVA,37.07539,0.25205478,156438,0.19293101
1972,9,suicide,2.5569236,0.25205478,156438,0.19293101
1972,9,homicide,1.2784618,0.25205478,156438,0.19293101
1972,9,other external,6.3923087,0.25205478,156438,0.19293101
1972,9,internal,24.290773,0.25205478,156438,0.19293101
1973,9,all,110.741974,1.0,159831,0.18163323
1973,9,MVA,63.817406,1.0,159831,0.18163323
1973,9,suicide,5.0052867,1.0,159831,0.18163323
1973,9,homicide,3.7539651,1.0,159831,0.18163323
1973,9,other external,15.015861,1.0,159831,0.18163323
1973,9,internal,23.149452,1.0,159831,0.18163323
1974,9,all,85.556366,1.0,162466,0.16358045
1974,9,MVA,36.930805,1.0,162466,0.16358045
1974,9,suicide,9.232701,1.0,162466,0.16358045
1974,9,homicide,2.4620535,1.0,162466,0.16358045
1974,9,other external,13.541295,1.0,162466,0.16358045
1974,9,internal,23.38951,1.0,162466,0.16358045
1975,9,all,103.488525,1.0,166202,0.14989807
1975,9,MVA,39.109035,1.0,166202,0.14989807
1975,9,suicide,12.033549,1.0,166202,0.14989807
1975,9,homicide,4.2117424,1.0,166202,0.14989807
1975,9,other external,13.236904,1.0,166202,0.14989807
1975,9,internal,34.897293,1.0,166202,0.14989807
1976,9,all,84.74777,1.0,168736,0.14173138
1976,9,MVA,41.484924,1.0,168736,0.14173138
1976,9,suicide,8.296985,1.0,168736,0.14173138
1976,9,homicide,5.333776,1.0,168736,0.14173138
1976,9,other external,8.8896265,1.0,168736,0.14173138
1976,9,internal,20.742462,1.0,168736,0.14173138
1977,9,all,90.48391,1.0,170196,0.13307783
1977,9,MVA,41.12905,1.0,170196,0.13307783
1977,9,suicide,8.22581,1.0,170196,0.13307783
1977,9,homicide,10.576042,1.0,170196,0.13307783
1977,9,other external,8.22581,1.0,170196,0.13307783
1977,9,internal,22.3272,1.0,170196,0.13307783
1978,9,all,104.78519,1.0,168917,0.1236889
1978,9,MVA,54.46462,1.0,168917,0.1236889
1978,9,suicide,12.432141,1.0,168917,0.1236889
1978,9,homicide,4.736054,1.0,168917,0.1236889
1978,9,other external,14.208161,1.0,168917,0.1236889
1978,9,internal,18.944216,1.0,168917,0.1236889
1979,9,all,123.18056,1.0,168046,0.11108149
1979,9,MVA,66.648415,1.0,168046,0.11108149
1979,9,suicide,13.091654,1.0,168046,0.11108149
1979,9,homicide,7.735977,1.0,168046,0.11108149
1979,9,other external,17.852255,1.0,168046,0.11108149
1979,9,internal,17.852255,1.0,168046,0.11108149
1980,9,all,111.81844,1.0,169024,0.097870335
1980,9,MVA,57.388298,1.0,169024,0.097870335
1980,9,suicide,9.466111,1.0,169024,0.097870335
1980,9,homicide,5.3246875,1.0,169024,0.097870335
1980,9,other external,14.199167,1.0,169024,0.097870335
1980,9,internal,25.440174,1.0,169024,0.097870335
1981,9,all,98.34662,1.0,172858,0.08871855
1981,9,MVA,50.33033,1.0,172858,0.08871855
1981,9,suicide,10.991681,1.0,172858,0.08871855
1981,9,homicide,5.206586,1.0,172858,0.08871855
1981,9,other external,11.57019,1.0,172858,0.08871855
1981,9,internal,20.247833,1.0,172858,0.08871855
1982,9,all,97.89105,0.83338904,174684,0.083570115
1982,9,MVA,38.354973,0.83338904,174684,0.083570115
1982,9,suicide,8.014472,0.83338904,174684,0.083570115
1982,9,homicide,8.014472,0.83338904,174684,0.083570115
1982,9,other external,16.028944,0.83338904,174684,0.083570115
1982,9,internal,27.47819,0.83338904,174684,0.083570115
1983,9,all,77.00996,0.6795986,175302,0.09716284
1983,9,MVA,29.092651,0.6795986,175302,0.09716284
1983,9,suicide,13.120215,0.6795986,175302,0.09716284
1983,9,homicide,9.697551,0.6795986,175302,0.09716284
1983,9,other external,11.408883,0.6795986,175302,0.09716284
1983,9,internal,13.6906595,0.6795986,175302,0.09716284
1970,10,all,126.41337,0.0,28478,0.16627868
1970,10,MVA,49.160755,0.0,28478,0.16627868
1970,10,suicide,10.534448,0.0,28478,0.16627868
1970,10,homicide,10.534448,0.0,28478,0.16627868
1970,10,other external,17.557413,0.0,28478,0.16627868
1970,10,internal,38.62631,0.0,28478,0.16627868
1971,10,all,88.30579,0.0,31708,0.15929908
1971,10,MVA,25.230227,0.0,31708,0.15929908
1971,10,suicide,3.1537783,0.0,31708,0.15929908
1971,10,homicide,6.3075566,0.0,31708,0.15929908
1971,10,other external,25.230227,0.0,31708,0.15929908
1971,10,internal,28.384005,0.0,31708,0.15929908
1972,10,all,116.71335,0.16134389,34272,0.1543448
1972,10,MVA,46.68534,0.16134389,34272,0.1543448
1972,10,suicide,0.0,0.16134389,34272,0.1543448
1972,10,homicide,17.507002,0.16134389,34272,0.1543448
1972,10,other external,23.34267,0.16134389,34272,0.1543448
1972,10,internal,29.178337,0.16134389,34272,0.1543448
1973,10,all,125.72642,0.32588288,35792,0.14530659
1973,10,MVA,50.29057,0.32588288,35792,0.14530659
1973,10,suicide,27.939205,0.32588288,35792,0.14530659
1973,10,homicide,13.969603,0.32588288,35792,0.14530659
1973,10,other external,16.763523,0.32588288,35792,0.14530659
1973,10,internal,16.763523,0.32588288,35792,0.14530659
1974,10,all,94.60482,0.32573792,36996,0.13086435
1974,10,MVA,35.138935,0.32573792,36996,0.13086435
1974,10,suicide,8.108985,0.32573792,36996,0.13086435
1974,10,homicide,21.623959,0.32573792,36996,0.13086435
1974,10,other external,13.514975,0.32573792,36996,0.13086435
1974,10,internal,16.21797,0.32573792,36996,0.13086435
1975,10,all,91.07705,0.3236618,38429,0.11991845
1975,10,MVA,49.44183,0.3236618,38429,0.11991845
1975,10,suicide,5.204403,0.3236618,38429,0.11991845
1975,10,homicide,7.8066044,0.3236618,38429,0.11991845
1975,10,other external,15.613209,0.3236618,38429,0.11991845
1975,10,internal,13.011007,0.3236618,38429,0.11991845
1976,10,all,122.084595,0.32357505,39317,0.1133851
1976,10,MVA,63.585728,0.32357505,39317,0.1133851
1976,10,suicide,15.260574,0.32357505,39317,0.1133851
1976,10,homicide,12.717145,0.32357505,39317,0.1133851
1976,10,other external,20.347433,0.32357505,39317,0.1133851
1976,10,internal,10.173717,0.32357505,39317,0.1133851
1977,10,all,81.11328,0.33188006,39451,0.106462255
1977,10,MVA,25.3479,0.33188006,39451,0.106462255
1977,10,suicide,10.13916,0.33188006,39451,0.106462255
1977,10,homicide,0.0,0.33188006,39451,0.106462255
1977,10,other external,32.95227,0.33188006,39451,0.106462255
1977,10,internal,12.67395,0.33188006,39451,0.106462255
1978,10,all,130.10204,0.33196428,39200,0.098951116
1978,10,MVA,61.22449,0.33196428,39200,0.098951116
1978,10,suicide,20.408163,0.33196428,39200,0.098951116
1978,10,homicide,7.6530614,0.33196428,39200,0.098951116
1978,10,other external,12.755102,0.33196428,39200,0.098951116
1978,10,internal,28.061224,0.33196428,39200,0.098951116
1979,10,all,74.56163,0.33138788,38894,0.08886519
1979,10,MVA,35.99527,0.33138788,38894,0.08886519
1979,10,suicide,15.426544,0.33138788,38894,0.08886519
1979,10,homicide,2.5710907,0.33138788,38894,0.08886519
1979,10,other external,10.284363,0.33138788,38894,0.08886519
1979,10,internal,10.284363,0.33138788,38894,0.08886519
1980,10,all,127.65279,0.33141854,37602,0.07829627
1980,10,MVA,66.485825,0.33141854,37602,0.07829627
1980,10,suicide,15.956598,0.33141854,37602,0.07829627
1980,10,homicide,5.3188663,0.33141854,37602,0.07829627
1980,10,other external,21.275465,0.33141854,37602,0.07829627
1980,10,internal,18.616032,0.33141854,37602,0.07829627
1981,10,all,94.41852,0.34862015,37069,0.070974834
1981,10,MVA,37.767406,0.34862015,37069,0.070974834
1981,10,suicide,29.67439,0.34862015,37069,0.070974834
1981,10,homicide,10.790688,0.34862015,37069,0.070974834
1981,10,other external,2.697672,0.34862015,37069,0.070974834
1981,10,internal,13.488359,0.34862015,37069,0.070974834
1982,10,all,124.91325,0.3490909,36025,0.06685609
1982,10,MVA,72.172104,0.3490909,36025,0.06685609
1982,10,suicide,13.879251,0.3490909,36025,0.06685609
1982,10,homicide,11.1034,0.3490909,36025,0.06685609
1982,10,other external,8.32755,0.3490909,36025,0.06685609
1982,10,internal,19.43095,0.3490909,36025,0.06685609
1983,10,all,65.37248,0.34485406,35183,0.06477523
1983,10,MVA,28.422817,0.34485406,35183,0.06477523
1983,10,suicide,2.8422818,0.34485406,35183,0.06477523
1983,10,homicide,2.8422818,0.34485406,35183,0.06477523
1983,10,other external,5.6845636,0.34485406,35183,0.06477523
1983,10,internal,25.580536,0.34485406,35183,0.06477523
1970,11,all,215.70319,1.0,46360,0.18706352
1970,11,MVA,32.35548,1.0,46360,0.18706352
1970,11,suicide,6.4710956,1.0,46360,0.18706352
1970,11,homicide,32.35548,1.0,46360,0.18706352
1970,11,other external,53.925797,1.0,46360,0.18706352
1970,11,internal,90.595345,1.0,46360,0.18706352
1971,11,all,212.53748,1.0,44698,0.17921147
1971,11,MVA,20.13513,1.0,44698,0.17921147
1971,11,suicide,4.474473,1.0,44698,0.17921147
1971,11,homicide,44.74473,1.0,44698,0.17921147
1971,11,other external,58.16815,1.0,44698,0.17921147
1971,11,internal,85.01499,1.0,44698,0.17921147
1972,11,all,214.95264,1.0,44661,0.17363791
1972,11,MVA,17.91272,1.0,44661,0.17363791
1972,11,suicide,4.47818,1.0,44661,0.17363791
1972,11,homicide,44.7818,1.0,44661,0.17363791
1972,11,other external,49.25998,1.0,44661,0.17363791
1972,11,internal,98.51996,1.0,44661,0.17363791
1973,11,all,153.34015,1.0,44998,0.16346991
1973,11,MVA,28.890173,1.0,44998,0.16346991
1973,11,suicide,2.222321,1.0,44998,0.16346991
1973,11,homicide,42.2241,1.0,44998,0.16346991
1973,11,other external,15.556247,1.0,44998,0.16346991
1973,11,internal,64.44731,1.0,44998,0.16346991
1974,11,all,128.529,1.0,45126,0.1472224
1974,11,MVA,17.72814,1.0,45126,0.1472224
1974,11,suicide,13.296104,1.0,45126,0.1472224
1974,11,homicide,31.024242,1.0,45126,0.1472224
1974,11,other external,22.160173,1.0,45126,0.1472224
1974,11,internal,44.320347,1.0,45126,0.1472224
1975,11,all,153.5694,1.0,45582,0.13490826
1975,11,MVA,13.163091,1.0,45582,0.13490826
1975,11,suicide,15.356939,1.0,45582,0.13490826
1975,11,homicide,35.101574,1.0,45582,0.13490826
1975,11,other external,19.744637,1.0,45582,0.13490826
1975,11,internal,70.20315,1.0,45582,0.13490826
1976,11,all,108.79025,1.0,45960,0.12755825
1976,11,MVA,13.054831,1.0,45960,0.12755825
1976,11,suicide,6.5274153,1.0,45960,0.12755825
1976,11,homicide,36.988686,1.0,45960,0.12755825
1976,11,other external,13.054831,1.0,45960,0.12755825
1976,11,internal,39.16449,1.0,45960,0.12755825
1977,11,all,142.52823,1.0,45605,0.11977004
1977,11,MVA,19.734678,1.0,45605,0.11977004
1977,11,suicide,17.541937,1.0,45605,0.11977004
1977,11,homicide,28.505646,1.0,45605,0.11977004
1977,11,other external,15.349195,1.0,45605,0.11977004
1977,11,internal,61.39678,1.0,45605,0.11977004
1978,11,all,81.38844,1.0,45461,0.11132001
1978,11,MVA,8.798751,1.0,45461,0.11132001
1978,11,suicide,2.1996877,1.0,45461,0.11132001
1978,11,homicide,19.79719,1.0,45461,0.11132001
1978,11,other external,6.599063,1.0,45461,0.11132001
1978,11,internal,43.99375,1.0,45461,0.11132001
1979,11,all,111.8318,1.0,44710,0.099973336
1979,11,MVA,8.946545,1.0,44710,0.099973336
1979,11,suicide,6.7099085,1.0,44710,0.099973336
1979,11,homicide,42.496086,1.0,44710,0.099973336
1979,11,other external,17.89309,1.0,44710,0.099973336
1979,11,internal,35.78618,1.0,44710,0.099973336
1980,11,all,103.17636,1.0,40707,0.088083304
1980,11,MVA,14.73948,1.0,40707,0.088083304
1980,11,suicide,12.2829,1.0,40707,0.088083304
1980,11,homicide,46.67502,1.0,40707,0.088083304
1980,11,other external,7.36974,1.0,40707,0.088083304
1980,11,internal,22.109219,1.0,40707,0.088083304
1981,11,all,163.06458,1.0,38635,0.07984669
1981,11,MVA,36.236572,1.0,38635,0.07984669
1981,11,suicide,5.1766534,1.0,38635,0.07984669
1981,11,homicide,44.001553,1.0,38635,0.07984669
1981,11,other external,20.706614,1.0,38635,0.07984669
1981,11,internal,56.943188,1.0,38635,0.07984669
1982,11,all,120.44481,1.0,35701,0.075213104
1982,11,MVA,11.204168,1.0,35701,0.075213104
1982,11,suicide,14.00521,1.0,35701,0.075213104
1982,11,homicide,44.816673,1.0,35701,0.075213104
1982,11,other external,14.00521,1.0,35701,0.075213104
1982,11,internal,36.413548,1.0,35701,0.075213104
1983,11,all,171.75008,1.0,33770,0.07287213
1983,11,MVA,29.612082,1.0,33770,0.07287213
1983,11,suicide,5.922416,1.0,33770,0.07287213
1983,11,homicide,50.340538,1.0,33770,0.07287213
1983,11,other external,20.728456,1.0,33770,0.07287213
1983,11,internal,65.14658,1.0,33770,0.07287213
1970,12,all,152.3128,0.0,323676,0.82474226
1970,12,MVA,55.611168,0.0,323676,0.82474226
1970,12,suicide,11.122233,0.0,323676,0.82474226
1970,12,homicide,17.301252,0.0,323676,0.82474226
1970,12,other external,34.911453,0.0,323676,0.82474226
1970,12,internal,33.3667,0.0,323676,0.82474226
1971,12,all,147.43677,0.0,345911,0.79012346
1971,12,MVA,61.865623,0.0,345911,0.79012346
1971,12,suicide,9.829118,0.0,345911,0.79012346
1971,12,homicide,15.032768,0.0,345911,0.79012346
1971,12,other external,23.705519,0.0,345911,0.79012346
1971,12,internal,37.00374,0.0,345911,0.79012346
1972,12,all,172.00845,0.0,370912,0.76555026
1972,12,MVA,68.47986,0.0,370912,0.76555026
1972,12,suicide,12.401863,0.0,370912,0.76555026
1972,12,homicide,18.333189,0.0,370912,0.76555026
1972,12,other external,38.823223,0.0,370912,0.76555026
1972,12,internal,33.97032,0.0,370912,0.76555026
1973,12,all,169.44324,0.50410956,396593,0.7207207
1973,12,MVA,66.06269,0.50410956,396593,0.7207207
1973,12,suicide,14.372417,0.50410956,396593,0.7207207
1973,12,homicide,23.449734,0.50410956,396593,0.7207207
1973,12,other external,36.057117,0.50410956,396593,0.7207207
1973,12,internal,29.501278,0.50410956,396593,0.7207207
1974,12,all,161.28049,1.0,426586,0.6490872
1974,12,MVA,61.18344,1.0,426586,0.6490872
1974,12,suicide,15.706095,1.0,426586,0.6490872
1974,12,homicide,22.973093,1.0,426586,0.6490872
1974,12,other external,28.599157,1.0,426586,0.6490872
1974,12,internal,32.818707,1.0,426586,0.6490872
1975,12,all,142.01984,1.0,443600,0.5947955
1975,12,MVA,45.987377,1.0,443600,0.5947955
1975,12,suicide,16.005411,1.0,443600,0.5947955
1975,12,homicide,21.41569,1.0,443600,0.5947955
1975,12,other external,27.502254,1.0,443600,0.5947955
1975,12,internal,31.109108,1.0,443600,0.5947955
1976,12,all,121.310776,1.0,453381,0.56239015
1976,12,MVA,49.186005,1.0,453381,0.56239015
1976,12,suicide,12.131078,1.0,453381,0.56239015
1976,12,homicide,14.998423,1.0,453381,0.56239015
1976,12,other external,21.39481,1.0,453381,0.56239015
1976,12,internal,23.60046,1.0,453381,0.56239015
1977,12,all,129.77571,1.0,460795,0.660066
1977,12,MVA,54.90511,1.0,460795,0.660066
1977,12,suicide,14.540089,1.0,460795,0.660066
1977,12,homicide,13.020974,1.0,460795,0.660066
1977,12,other external,22.569689,1.0,460795,0.660066
1977,12,internal,24.739851,1.0,460795,0.660066
1978,12,all,133.67116,1.0,465321,0.61349696
1978,12,MVA,56.305218,1.0,465321,0.61349696
1978,12,suicide,14.183757,1.0,465321,0.61349696
1978,12,homicide,16.762623,1.0,465321,0.61349696
1978,12,other external,22.994879,1.0,465321,0.61349696
1978,12,internal,23.42469,1.0,465321,0.61349696
1979,12,all,155.44334,1.0,476701,0.55096424
1979,12,MVA,73.00173,1.0,476701,0.55096424
1979,12,suicide,14.8940325,1.0,476701,0.55096424
1979,12,homicide,22.23616,1.0,476701,0.55096424
1979,12,other external,22.65571,1.0,476701,0.55096424
1979,12,internal,22.65571,1.0,476701,0.55096424
1980,12,all,161.54083,0.91914165,498326,0.4854369
1980,12,MVA,69.8338,0.91914165,498326,0.4854369
1980,12,suicide,16.856436,0.91914165,498326,0.4854369
1980,12,homicide,22.675919,0.91914165,498326,0.4854369
1980,12,other external,28.495403,0.91914165,498326,0.4854369
1980,12,internal,23.679277,0.91914165,498326,0.4854369
1981,12,all,147.6377,0.6752321,513419,0.44004402
1981,12,MVA,62.32726,0.6752321,513419,0.44004402
1981,12,suicide,17.529543,0.6752321,513419,0.44004402
1981,12,homicide,26.09954,0.6752321,513419,0.44004402
1981,12,other external,21.424995,0.6752321,513419,0.44004402
1981,12,internal,20.25636,0.6752321,513419,0.44004402
1982,12,all,133.63655,0.67583317,519319,0.41450778
1982,12,MVA,52.761406,0.67583317,519319,0.41450778
1982,12,suicide,15.40479,0.67583317,519319,0.41450778
1982,12,homicide,23.877424,0.67583317,519319,0.41450778
1982,12,other external,18.870867,0.67583317,519319,0.41450778
1982,12,internal,22.722065,0.67583317,519319,0.41450778
1983,12,all,115.9132,0.6855271,522805,0.64257026
1983,12,MVA,53.36598,0.6855271,522805,0.64257026
1983,12,suicide,13.198037,0.6855271,522805,0.64257026
1983,12,homicide,16.258451,0.6855271,522805,0.64257026
1983,12,other external,12.432934,0.6855271,522805,0.64257026
1983,12,internal,20.657799,0.6855271,522805,0.64257026
1970,13,all,176.06784,0.0,260127,0.8313934
1970,13,MVA,76.88552,0.0,260127,0.8313934
1970,13,suicide,6.5352693,0.0,260127,0.8313934
1970,13,homicide,24.218939,0.0,260127,0.8313934
1970,13,other external,25.372223,0.0,260127,0.8313934
1970,13,internal,43.055893,0.0,260127,0.8313934
1971,13,all,174.71623,0.0,269580,0.7964954
1971,13,MVA,79.75369,0.0,269580,0.7964954
1971,13,suicide,8.902738,0.0,269580,0.7964954
1971,13,homicide,24.853476,0.0,269580,0.7964954
1971,13,other external,24.482529,0.0,269580,0.7964954
1971,13,internal,36.723793,0.0,269580,0.7964954
1972,13,all,191.99748,0.50410956,280212,0.77172405
1972,13,MVA,84.93569,0.50410956,280212,0.77172405
1972,13,suicide,9.278689,0.50410956,280212,0.77172405
1972,13,homicide,25.694832,0.50410956,280212,0.77172405
1972,13,other external,34.259773,0.50410956,280212,0.77172405
1972,13,internal,37.828503,0.50410956,280212,0.77172405
1973,13,all,154.26544,1.0,291705,0.72653294
1973,13,MVA,56.221184,1.0,291705,0.72653294
1973,13,suicide,13.026859,1.0,291705,0.72653294
1973,13,homicide,26.053719,1.0,291705,0.72653294
1973,13,other external,29.824652,1.0,291705,0.72653294
1973,13,internal,29.139027,1.0,291705,0.72653294
1974,13,all,160.6522,1.0,300027,0.6543218
1974,13,MVA,64.327545,1.0,300027,0.6543218
1974,13,suicide,13.332133,1.0,300027,0.6543218
1974,13,homicide,22.99793,1.0,300027,0.6543218
1974,13,other external,25.331053,1.0,300027,0.6543218
1974,13,internal,34.663548,1.0,300027,0.6543218
1975,13,all,130.31778,1.0,306942,0.59959227
1975,13,MVA,54.407673,1.0,306942,0.59959227
1975,13,suicide,9.122245,1.0,306942,0.59959227
1975,13,homicide,16.615517,1.0,306942,0.59959227
1975,13,other external,20.850845,1.0,306942,0.59959227
1975,13,internal,29.3215,1.0,306942,0.59959227
1976,13,all,125.937355,1.0,313648,0.5669255
1976,13,MVA,52.606743,1.0,313648,0.5669255
1976,13,suicide,8.6083765,1.0,313648,0.5669255
1976,13,homicide,18.173239,1.0,313648,0.5669255
1976,13,other external,21.361526,1.0,313648,0.5669255
1976,13,internal,25.187471,1.0,313648,0.5669255
1977,13,all,135.65062,1.0,317728,0.5323113
1977,13,MVA,59.484844,1.0,317728,0.5323113
1977,13,suicide,10.700977,1.0,317728,0.5323113
1977,13,homicide,15.421996,1.0,317728,0.5323113
1977,13,other external,22.660892,1.0,317728,0.5323113
1977,13,internal,27.381912,1.0,317728,0.5323113
1978,13,all,129.06143,1.0,318453,0.4947556
1978,13,MVA,59.0354,1.0,318453,0.4947556
1978,13,suicide,10.3625965,1.0,318453,0.4947556
1978,13,homicide,11.304651,1.0,318453,0.4947556
1978,13,other external,19.469122,1.0,318453,0.4947556
1978,13,internal,28.889664,1.0,318453,0.4947556
1979,13,all,132.75722,1.0,322393,0.44432595
1979,13,MVA,64.51753,1.0,322393,0.44432595
1979,13,suicide,10.856315,1.0,322393,0.44432595
1979,13,homicide,14.88866,1.0,322393,0.44432595
1979,13,other external,21.09227,1.0,322393,0.44432595
1979,13,internal,21.40245,1.0,322393,0.44432595
1980,13,all,140.26718,0.8915311,323668,0.39148134
1980,13,MVA,63.336506,0.8915311,323668,0.39148134
1980,13,suicide,12.358342,0.8915311,323668,0.39148134
1980,13,homicide,14.212094,0.8915311,323668,0.39148134
1980,13,other external,24.716684,0.8915311,323668,0.39148134
1980,13,internal,25.64356,0.8915311,323668,0.39148134
1981,13,all,129.14954,0.6771506,326753,0.3548742
1981,13,MVA,62.43248,0.6771506,326753,0.3548742
1981,13,suicide,14.077912,0.6771506,326753,0.3548742
1981,13,homicide,11.62958,0.6771506,326753,0.3548742
1981,13,other external,17.138329,0.6771506,326753,0.3548742
1981,13,internal,23.871243,0.6771506,326753,0.3548742
1982,13,all,99.189644,0.67744994,326647,0.33428046
1982,13,MVA,35.51234,0.67744994,326647,0.33428046
